path,category,title,use,inspection,sections
.opencode/skills/nx-import/references/NEXT.md,Agent tooling,Next.js,Tool usage; no product scope,Tooling indexed; not product scope,"`@nx/next/plugin` Inferred Targets; `withNx` in `next.config.js`; Root Dependencies for Next.js; Next.js Auto-Installing Dependencies via Wrong Package Manager; Next.js TypeScript Config Specifics; `next.config.js` Lint Warning; `@nx/next:init` Rewrites All npm Scripts (Whole-Repo Import); Non-Nx Source (create-next-app); Whole-Repo Import Recommended; `next-env.d.ts`; ESLint: Self-Contained `eslint-config-next`; TypeScript: No Changes Needed; `noEmit: true` and TS Solution Setup; Tailwind / PostCSS; Mixed Next.js + Vite Coexistence; Plugin Coexistence; Vite Standalone Project tsconfig Fixes; Typecheck Target Names; Fix Order — Nx Source (Subdirectory Import); Fix Order — Non-Nx Source (create-next-app); Iteration Log; Scenario 1: Basic Nx Next.js App Router + Shared Lib → TS preset (PASS); Scenario 3: Non-Nx create-next-app (App Router + Tailwind) → TS preset (PASS); Scenario 4: Non-Nx create-next-app (alongside Vite, React Router 7, TanStack, CRA) → TS preset (PASS); Scenario 5: Mixed Next.js (Nx) + Vite React (standalone) → TS preset (PASS)"
.opencode/skills/nx-import/references/TURBOREPO.md,Agent tooling,Turborepo,Tool usage; no product scope,Tooling indexed; not product scope,The Config-as-Package Pattern; Check for Root Config Files First; Merging TypeScript Config (Only When Root tsconfig.base.json Exists); Merging ESLint Config (Only When Root eslint.config Exists); General Cleanup; Key Pitfalls
.opencode/skills/nx-import/references/VITE.md,Agent tooling,Vite,Tool usage; no product scope,Tooling indexed; not product scope,"`@nx/vite/plugin` Typecheck Target; @nx/vite Plugin Install Failure; Vite `resolve.alias` and `__dirname` (Non-Nx Sources); Missing TypeScript `types` (Non-Nx Sources); `noEmit` Fix: Vite-Specific Notes; Dependency Version Conflicts; React Router 7 (Vite-Based); Targets; tsconfig Notes; Build Output; Generated Types Directory; TanStack Start (Vite-Based); Targets; tsconfig Notes; `paths` Aliases; Uncommitted Source Repo; Generated and Build Directories; React-Specific; React Dependencies; React TypeScript Configuration; React ESLint Config; React Version Conflicts; `@testing-library/jest-dom` with Vitest; Vue-Specific; Vue Dependencies; Vue TypeScript Configuration; `vue-shims.d.ts`; `vue-tsc` Auto-Detection; ESLint Plugin Installation Order (Critical); Vue ESLint Config Pattern; Mixed React + Vue; tsconfig `jsx` — Per-Project Only; Typecheck — Auto-Detects Framework; ESLint — Three-Tier Config; Redundant npm Scripts After Import; Standalone Vite App (`create-vite`); TanStack Start; React Router 7 — Keep ALL scripts; Fix Orders; Nx Source; Non-Nx Source (additional steps); Multiple-Source Imports; Non-Nx Source: React Router 7; Non-Nx Source: TanStack Start; Quick Reference: React vs Vue; Quick Reference: Vite-Based React Frameworks; Iteration Log; Scenario 6: Multiple non-Nx React apps (CRA, Next.js, React Router 7, TanStack Start, Vite) → TS preset (PASS)"
.opencode/skills/nx-plugins/SKILL.md,Agent tooling,Finding and Installing new plugins,Tool usage; no product scope,Tooling indexed; not product scope,
.opencode/skills/nx-run-tasks/SKILL.md,Agent tooling,Understand which tasks can be run,Tool usage; no product scope,Tooling indexed; not product scope,Run a single task; Run multiple tasks; Run tasks for affected projects; Useful flags
.opencode/skills/nx-workspace/SKILL.md,Agent tooling,Nx Workspace Exploration,Tool usage; no product scope,Tooling indexed; not product scope,"Listing Projects; List all projects; Filter by pattern (glob); Filter by tag; Filter by target (projects that have a specific target); Combine filters; Negate patterns; Output as JSON; Project Configuration; Get full project configuration; Extract specific parts from the JSON; Check project metadata; Target Information; List all targets for a project; Get full target configuration; Check target executor/command; View target options; Check target inputs/outputs (for caching); Find projects with a specific target; Workspace Configuration; Read the full nx.json; Or use jq for specific sections; Affected Projects; Common Exploration Patterns; ""What's in this workspace?""; ""How do I build/test/lint project X?""; ""What depends on library Y?""; Use the project graph to find dependents; Programmatic Answers; Listing Projects; Count projects; Filter by pattern; Get affected projects as array; Project Details; Get target names; Get specific target config; Get tags; Get project root; Project Graph; Get all project names from graph; Find dependencies of a project; Find projects that depend on a library; Troubleshooting; ""Cannot find configuration for task X:target""; Check what targets exist on the project; Check if any projects have that target; ""The workspace is out of sync"""
.opencode/skills/nx-workspace/references/AFFECTED.md,Agent tooling,Affected Projects,Tool usage; no product scope,Tooling indexed; not product scope,Affected since base branch (auto-detected); Affected with explicit base; Affected between two commits; Affected apps only; Affected excluding e2e projects; Affected by uncommitted changes; Affected by untracked files
AGENTS.md,Entry point or library reference,"Documentation and scope — owner reset, 2026-09-17",Entry point or implementation reference,Structure and source/status scan,"Current development model — owner direction, 2026-09-17; Standing live Google test authorization — owner direction, 2026-09-17; General Guidelines for communication and writing; Client UI implementation; General Guidelines for working with Nx; Scaffolding & Generators; When to use nx_docs"
CLAUDE.md,Entry point or library reference,General Guidelines for working with Nx,Entry point or implementation reference,Structure and source/status scan,Scaffolding & Generators; When to use nx_docs
CONTEXT.md,Entry point or library reference,Campus Commander,Entry point or implementation reference,Structure and source/status scan,School access language
LICENSE.md,License,Campus Commander Community License 1.0.0,Legal reference,License indexed; not product scope,Acceptance; Copyright License; Eligible Organizations; Free Services; Permitted Purposes; Contractors; Distribution License; Notices; Changes and New Works License; Patent License; Perpetual Grant; Paid Licensing; Fair Use and Third-Party Material; No Other Rights; Patent Defense; Violations; No Liability; Definitions
README.md,Entry point or library reference,Campus Commander,Entry point or implementation reference,Structure and source/status scan,Run the application for review; Published installer reference; Container installations; Retained technology; Deployment direction; Repository layout; Documentation; Work tracking; License
api-e2e/HYBRID-CLI.md,Runbook or implementation reference,Distributed hybrid CLI qualification,Existing tool instructions; no mandate to run them,Structure and source/status scan,Phase 1 upgrade; Distributed process faults
api-e2e/SCREEN-READER.md,Runbook or implementation reference,Phase 2 screen-reader qualification,Existing tool instructions; no mandate to run them,Structure and source/status scan,
deployment/README.md,Runbook or implementation reference,Phase 1 deployment configuration,Existing tool instructions; no mandate to run them,Structure and source/status scan,"Runtime implementation; Contract and commands; Examples; Fields and rules; Service placement evidence; Host, cluster, and network assumptions; Configuration decision D-CC-4, 2026-09-06; Credentials"
deployment/bootstrap/APPLICATION-ACCESS.md,Runbook or implementation reference,Phase 2 application access,Existing tool instructions; no mandate to run them,Structure and source/status scan,Guided installation; Advanced provider configuration; Advanced enrollment and access inspection; Revoke and recover access; Rotate credentials and restore
deployment/bootstrap/PHASE-3-ACCESS.md,Runbook or implementation reference,Phase 3 administrator confirmation,Existing tool instructions; no mandate to run them,Structure and source/status scan,
deployment/bootstrap/README.md,Runbook or implementation reference,Phase 1 bootstrap access,Existing tool instructions; no mandate to run them,Structure and source/status scan,Credential lifecycle; HTTPS runtime; Validation boundary
deployment/evidence.md,Runbook or implementation reference,CC-4 validation evidence,Existing tool instructions; no mandate to run them,Structure and source/status scan,Acceptance mapping; Nx checks; Rejected configuration demonstration; Credential checks; Application build checks; Docker host and container check; Runtime limits
deployment/evidence/CC-10-worker-publication-result.json,Review or evidence,CC-10-worker-publication-result,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, checkedAt, issue, status, operation, artifact, identityAndDatabaseRecordsMatch, workerCount, distinctDockerDaemons, runtimeUsersNonRoot, images, backend, limitations, cleanup"
deployment/evidence/CC-10.md,Review or evidence,CC-10 shared artifact storage,Dated observations; not current execution,Structure and source/status scan,Current acceptance result; Historical implementation record
deployment/evidence/CC-11.md,Review or evidence,CC-11 authenticated Kestra and independent worker evidence,Dated observations; not current execution,Structure and source/status scan,"Closeout assessment, 2026-09-09; Historical component evidence; Acceptance results; Pinned deployment configuration; Authentication and trust; External worker execution; Internal-storage restart; Database startup failure; PostgreSQL observation; Unmet acceptance evidence; Result files; Sources"
deployment/evidence/CC-12-profile-browser-result.json,Review or evidence,CC-12-profile-browser-result,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, profile, acceptedRelease, workingTree, baseGitRevision, releaseB, browser, nxDurationSeconds"
deployment/evidence/CC-12.md,Review or evidence,CC-12 implementation evidence,Dated observations; not current execution,Structure and source/status scan,"Closeout assessment, 2026-09-09; Historical component evidence; Browser validation; Browser against the running deployment"
deployment/evidence/CC-13.md,Review or evidence,CC-13 all-Docker profile evidence,Dated observations; not current execution,Structure and source/status scan,Result; Candidate images; Live profile verification; Static checks; Stop and erase behavior; Remaining blockers
deployment/evidence/CC-14.md,Review or evidence,CC-14 hybrid profile evidence,Dated observations; not current execution,Structure and source/status scan,"Closeout assessment, 2026-09-09; Historical component evidence; Result; Placement and ownership; Security and readiness; Static verification; Runtime verification; Remaining acceptance blockers"
deployment/evidence/CC-15-network-policy-result.json,Review or evidence,CC-15-network-policy-result,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, ticket, status, checkedAt, durationMs, scope, testedReleaseSourceRevision, images, platform, assertions, networkChecks, boundaries"
deployment/evidence/CC-15-workload-result.json,Review or evidence,CC-15-workload-result,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: scope, cluster, context, kubeconfig, nodeImage, nodes, images, sourceRevision, sourceState, qualifiesDistrictStorage, networkPolicyEnforced, loadBalancerQualified, namespace, startup, workloads, crossNode, testedAt"
deployment/evidence/CC-15.md,Review or evidence,CC-15 Kubernetes profile,Dated observations; not current execution,Structure and source/status scan,Current acceptance result; Historical implementation record; Executed workload fixture
deployment/evidence/CC-16-final-images-result.json,Review or evidence,CC-16-final-images-result,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, project, profile, acceptedRelease, baseGitRevision, artifact, before, after, releaseB, checks, prerequisiteExceptions, harnessSourceLabel, installerSourceState, installerSourceRevision, imageProvenance, nxDurationSeconds"
deployment/evidence/CC-16-hybrid-lifecycle-result.json,Review or evidence,CC-16-hybrid-lifecycle-result,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, profile, status, steps, remoteActionsCompleted, checkedAt, releases, fixtureDigests, finalImages, sourceRevision, externalArtifactFiles, externalKestraFiles, observerCorrection, originalFailurePreserved, limitations, cleanup"
deployment/evidence/CC-16-installer-result.json,Review or evidence,CC-16-installer-result,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: status, project, profile, acceptedRelease, workingTree, baseGitRevision, artifact, before, after, releaseB, checks, prerequisiteExceptions, explicitErasureVerified, generatedManifestBindingVerified"
deployment/evidence/CC-16-kubernetes-lifecycle-result.json,Review or evidence,CC-16-kubernetes-lifecycle-result,Dated observations; not current execution,JSON structure indexed; results not revalidated,"Top-level keys: schemaVersion, status, profile, checkedAt, sourceRevision, sourceState, harnessSha256, releaseSourceRevisions, imageInventories, operations, erase, limitations"
